id,Silent_KB_Ratio,N_Missense,N_LOF,N_Splice,Missense_KB_Ratio,LOF_KB_Ratio,Missense_Entropy,LOF_TO_Silent_Ratio,Splice_TO_Silent_Ratio,Missense_TO_Silent_Ratio,Missense_Damaging_TO_Missense_Benign_Ratio,LOF_TO_Benign_Ratio,Splice_TO_Benign_Ratio,Missense_TO_Benign_Ratio,Missense_Damaging_TO_Benign_Ratio,Polyphen2,LOF_TO_Total_Ratio,Missense_TO_Total_Ratio,Splice_TO_Total_Ratio,LOF_TO_Missense_Ratio,Silent_fraction,Nonsense_fraction,Missense_fraction,Recurrent_missense_fraction,Frameshift_indel_fraction,Inframe_indel_fraction,Lost_start_and_stop_fraction,Inactivating_mutations_fraction,NonSilent_TO_Silent_Ratio,log_gene_length,CDS_length,CNA_deletion,CNA_amplification,Exon_Cons,MGAentropy,S50_score_replication_timing,One_Minus_S50_score_replication_timing,VEST_score,Gene_expression_Z_score,Gene_expression_Minus_Z_score,Cell_proliferation_rate_CRISPR_KD,Minus_Cell_proliferation_rate_CRISPR_KD,Super_Enhancer_percentage,BioGRID_betweenness,BioGRID_clossness,BioGRID_log_degree,Promoter_hypermethylation_in_cancer,Promoter_hypomethylation_in_cancer,Gene_body_hypermethylation_in_cancer,Gene_body_hypomethylation_in_cancer,Canyon_genebody_hypermethylation,intolerant_pLI,intolerant_pRec,intolerant_pNull,Synonymous_Zscore,Missense_Zscore,pLOF_Zscore,dN_to_dS_ratio,GDI,RVIS_percentile,ncRVIS,ncGERP,Gene_age,FamilyMemberCount,Length_H3K4me3,Broad_H3K4me3_percentage,H3K4me3_height,H3K4me2_width,Broad_H3K4me2_percentage,H3K4me2_height,H3K4me1_width,Broad_H3K4me1_percentage,H3K4me1_height,H3K36me3_width,Broad_H3K36me3_percentage,H3K36me3_height,H3K27ac_width,Broad_H3K27ac_percentage,H3K27ac_height,H3K27me3_width,Broad_H3K27me3_percentage,H3K27me3_height,H3K9me3_width,Broad_H3K9me3_percentage,H3K9me3_height,H3K9ac_width,Broad_H3K9ac_percentage,H3K9ac_height,H3K9me2_width,Broad_H3K9me2_percentage,H3K9me2_height,H3K79me2_width,Broad_H3K79me2_percentage,H3K79me2_height,H4K20me1_width,Broad_H4K20me1_percentage,H4K20me1_height,class
26,31.15264798,6.17,2.58,1,56.07476636,4.672897196,0.059009,0.1565420561,0.04906542056,1.857476636,3.833333333,0.123388582,0.03867403315,1.464088398,0.8047882136,0.932,0.05098934551,0.6050228311,0.01598173516,0.08427672956,0.333,0.042,0.6,0,0.008,0,0,0.067,2,13.846,10.326,0.556,0.444,0.6317004923,1.033582129,0.64208096,0.35791904,0.3838888889,0.037,-0.037,-0.11,0.11,0.253,3.62E-07,0.3247452749,2.585,-0.359,0.359,0,0,0,5.03E-07,0.86041,0.13959,0.75452,1.6232,1.5341,0.03585,55.22576,63.00424628,0.6860675428,-0.516073932,0,0,745.3417,0.021038,130,1949.8148,0.060773,22.70168,1407.3333,0.026284,8.89115,801.6667,0.002301,4.38353,774.3684,0.001287,8.88867,1523.8305,0.010526,14.60662,1392.8889,0.002567,4.22108,847.4,0.013115,18.02801,0,0,0,175.5,0,3.44985,1226.8571,0.006452,4.19305,0
27,50.57015369,9.41,5.36,2.58,112.7086432,6.775739547,0.160879,0.1350388601,0.01975388601,2.232836788,3.645285935,0.09514031485,0.01391740817,1.573123431,1.076203514,0.983,0.03977489508,0.6576688287,0.005818389928,0.06047860769,0.295,0.029,0.658,0,0.011,0.002,0,0.045,2.39,16.633,12.563,0.707,0.293,0.6867786267,1.118492978,0.0879,0.9121,0.3262142857,0.049,-0.049,-0.11,0.11,0.01,3.62E-05,0.3328019449,4,0,0,-0.339,0.339,0,0.91291,0.087091,9.10E-16,0.34201,2.7504,6.7004,0.07117,1128.17048,1.987497051,-0.4932533349,0.010039282,0,6,1141.375,0.014025,22.06036,1830.3704,0.049724,10.41573,3760.5395,0.082437,10.34819,797.0345,0.002301,5.35769,2541.7778,0.01287,30.02163,2598.7178,0.078363,18.51665,1254.4333,0.006418,7.43112,1416.575,0.02623,14.59415,0,0,0,3675.9231,0.039735,13.99496,3663.5135,0.103226,7.95265,0
28,75.80477674,7.72,3.46,0,219.1069574,11.42263759,0.15196,0.154353562,0.001319261214,2.882585752,1.565989848,0.1014744146,0.0008673026886,1.895056375,0.5351257589,0.769,0.03818537859,0.7131201044,0.0003263707572,0.05354691076,0.247,0.031,0.715,0,0.007,0,0,0.037,3.04,10.089,9.911,0.169,0.831,0.5397151099,1.381926368,1,0,0.04133333333,-0.01,0.01,0.19,-0.19,0,0,0,0,-0.364,0.364,0,0,0,6.38E-07,0.080776,0.91922,-2.9678,-1.8647,-1.0321,0.1392,1835.21965,92.23283793,0.266225977,-0.813746774,4,249,353.2,0,4.23489,100,0,2.10071,213.4,0,4.0597,244,0,3.10634,110,0,3.4709,438.0952,0,6.73798,308.0667,0,5.52256,0,0,0,1490,0,3.05733,0,0,0,233,0,2.84026,0
29,24.33090024,5.75,1.58,0,43.79562044,2.433090024,0.025727,0.112804878,0.03353658537,1.875,1.670212766,0.08747044917,0.02600472813,1.453900709,0.3711583924,0.89,0.03722334004,0.6187122736,0.01106639839,0.06016260163,0.341,0.034,0.614,0,0,0,0,0.045,1.93,16.761,10.268,0.668,0.332,0.6676264209,1.018878951,0.0968,0.9032,0.21,-0.007,0.007,0.12,-0.12,0.01,0,0,0,0,0,0,0,0,2.45E-10,0.077499,0.9225,0.82623,0.67814,0.085916,0.192,1596.75027,82.66100495,-1.198625418,0.012764843,0,5,703.7619,0.008415,15,1703.8333,0.049724,20.98742,1797.8415,0.069295,12.411,2133.2063,0.050633,13.04152,1677.4551,0.036036,48.72276,1016.2969,0.011696,9.95263,526.3333,0.002567,5.84729,868.3469,0.016393,8.39869,1273,0.015385,3.74265,144.3333,0,3.69738,242.2727,0,4.31744,0
30,27.45098039,4,1,0,62.74509804,7.843137255,0.145535,0.2755102041,0.01020408163,2.397959184,2.642857143,0.2389380531,0.008849557522,2.079646018,0.3274336283,0.404,0.07417582418,0.6456043956,0.002747252747,0.114893617,0.28,0,0.64,0,0.08,0,0,0.08,2.57,11.849,7.994,0.75,0.25,0.5904664681,0.8849639113,1,0,0.4427777778,-0.083,0.083,-0.02,0.02,0.02,8.05E-07,0.3342205323,3.807,0,0,0,0,0,0.048251,0.6985,0.25325,-0.80846,0.33119,0.63158,0.07959,2.4231,49.38664779,-0.0302973172,-0.867635091,0,0,0,0,0,0,0,0,1775.7143,0.003584,7.07202,812.5902,0.001151,8.68619,1014,0,11.875,319.6667,0,4.40488,395.5,0,3.93141,274,0,3.5392,0,0,0,1565.1667,0.006623,4.69554,551.5789,0.006452,6.50168,0
31,18.01801802,5.55,0,1,60.48906049,1.287001287,0.077992,0.1011904762,0.125,3.244047619,2.21641791,0.05610561056,0.06930693069,1.798679868,0.9801980198,0.859,0.0225464191,0.7228116711,0.02785145889,0.03119266055,0.219,0,0.734,0,0.016,0,0,0.047,3.57,12.415,9.602,0.743,0.257,0.6502873104,0.8942965533,1,0,0.2797777778,0,0,-0.2,0.2,0.03,5.28E-06,0.3077844532,2.807,0,0,0,0,0,8.86E-06,0.33378,0.66621,1.6058,0.617,0.20513,0.1155,47.84625,45.12856806,0.2693358374,-0.869088442,0,0,2622.25,0.00561,39,2748,0.005525,14.76043,1252.4902,0.005974,9.07158,1148.3924,0.006904,6.3292,2492.2,0.003861,38.27365,474.6857,0,6.6447,652.8077,0.003851,8.93564,1730.3333,0.003279,14.51205,0,0,0,1068.0909,0.006623,8.20781,176.4,0,4.12089,0
32,41.66666667,4,2.58,0,66.66666667,25,0.052291,0.5234375,0.0078125,1.8359375,0.734375,0.3471502591,0.00518134715,1.21761658,0.2435233161,0.074,0.1475770925,0.5176211454,0.002202643172,0.285106383,0.294,0.176,0.471,0,0,0.059,0,0.176,2.4,10.898,7.907,0.223,0.777,0.6224052599,0.9663739693,1,0,0.1725555556,0.014,-0.014,0.22,-0.22,0,0,0.325987664,0,-0.3415,0.3415,-0.3455,0.3455,0,0.038928,0.66039,0.30068,1.5128,-1.106,0.44285,0.5512,771.02285,74.95281906,0.6587244297,-0.196790041,4,0,182.5714,0,4.03728,115,0,1.7621,1150.6667,0,8.65928,202.7143,0,4.78106,509.5,0,6.7498,789.4444,0.003509,4.66068,250.9286,0,5.10608,125,0,2.19364,0,0,0,149,0,3.29002,179.5,0,3.7835,0
33,24.34177844,7.16,5.75,0,71.03825137,26.82563338,0.056266,1.055984556,0.001930501931,2.905405405,0.5210970464,0.5508559919,0.001007049345,1.515609265,0.2487411883,0.114,0.2108712413,0.5801850424,0.0003855050116,0.3634551495,0.198,0.052,0.577,0,0.165,0.008,0,0.218,4.06,13.913,10.975,0.452,0.548,0.5575743139,1.630413251,0.61676065,0.38323935,0.003555555556,0.057,-0.057,-0.06,0.06,0,0,0.2603104835,0,0.6625,-0.6625,-0.348,0.348,0,0.0031252,0.61297,0.38391,-0.1549,0.64508,0.44172,0.3439,4670.83871,76.48619958,-0.2810879956,-0.693225498,5,1,871.4706,0.002805,4.91765,160,0,2.64315,151.5,0,4.21683,1263.9241,0.018412,10.50609,452.6667,0,3.70132,247.8333,0,4.93701,1243.25,0.012837,6.02714,135,0,3.46912,186.3333,0,3.33527,89,0,2.8701,181.25,0,3.87051,0
34,17.34820322,5.09,1.58,1,42.13135068,3.717472119,0.091258,0.2202380952,0.125,2.470238095,1.35106383,0.1406844106,0.07984790875,1.577946768,0.4828897338,0.604,0.05745341615,0.6444099379,0.03260869565,0.08915662651,0.264,0.019,0.642,0,0.038,0,0,0.094,2.79,16.448,9.656,0.648,0.352,0.7004062909,1.063159853,0.13517624,0.86482376,0.277,0.128,-0.128,0,0,0,1.51E-05,0.333107286,5.322,0,0,0,0,0,0.021234,0.91391,0.064854,-0.62663,0.25874,1.573,0.4463,35.01323,48.11866006,-0.093557728,0.060612849,2,0,640.5532,0.001403,13,1280.2121,0.005525,8.23075,1148.5776,0.014337,8.84425,2167.6077,0.127733,9.71937,1277.4965,0.016731,56.07046,872.5789,0.011696,5.31233,1348.3119,0.023107,6.70162,885.02,0.006557,18.4888,519,0,4.19717,1199.25,0.006623,4.7566,848.04,0.006452,4.14748,0
35,68.89034227,9.75,6.34,3.7,188.1403968,17.65860039,0.138015,0.2562735257,0.04109159348,2.73055207,4.472902098,0.1885529656,0.03023309485,2.009000692,1.180936995,0.995,0.06351057214,0.6766946517,0.01018345771,0.09385410684,0.248,0.053,0.677,0,0.01,0,0.002,0.075,3.03,19.742,12.163,0.619,0.381,0.7497943333,0.8689779046,0.15212,0.84788,0.2219285714,0.022,-0.022,0,0,0.01,0,0.2734372442,2.807,-0.359,0.359,-0.3485,0.3485,0,1,1.35E-06,6.61E-20,-0.18931,2.6686,6.7273,0.1443,312.38237,49.9849,-0.108605574,-0.017506499,0,0,2295.7517,0.249649,327,2569.4133,0.165746,37.5211,2347.7328,0.111111,16.41944,1365.75,0.050633,36.55006,2306.7273,0.113256,93.75836,2722.3528,0.20117,33.91213,1829.1243,0.101412,45.72943,1827.1207,0.108197,56.43977,767.0645,0.030769,5.39385,4134.8485,0.092715,27.94069,1167.2615,0.058065,15.32608,0
36,49.01960784,6.73,2,0,115.4684096,4.357298475,0.12543,0.09832635983,0.002092050209,2.374476987,1.077830189,0.05204872647,0.001107419712,1.256921373,0.5060908084,0.378,0.02790973872,0.6739904988,0.000593824228,0.04140969163,0.287,0.013,0.675,0,0.013,0,0.013,0.038,2.49,10.52,9.842,0.597,0.403,0.5703081614,1.244636703,1,0,0.02344444444,0.021,-0.021,0.08,-0.08,0,0,0,0,0,0,-0.34,0.34,0,0.01572,0.71388,0.2704,-0.98814,-0.45923,0.68278,0.2974,1071.57724,92.46874263,0.00986994,-0.93389206,2,249,426.0909,0,5.43272,0,0,0,1012,0,3.77408,160,0,3.76674,160,0,3.29425,362.8125,0,5.4243,334.0238,0,5.77092,634,0,5.11389,279.3333,0,2.64718,115,0,3.30771,202.5,0,3.44381,0
37,19.95685005,6.82,3.17,0,60.94929881,4.854368932,0.098741,0.243718593,0.002512562814,3.027638191,1.388324873,0.1223203026,0.001261034048,1.519546028,0.6897856242,0.747,0.05692488263,0.7071596244,0.0005868544601,0.08049792531,0.233,0.025,0.711,0,0.031,0,0,0.057,3.3,15.964,10.856,0.699,0.301,0.6514422008,1.196287516,0.13591079,0.86408921,0.036,0.036,-0.036,-0.1,0.1,0.01,0,0.3355366255,5.807,0,0,-0.3275,0.3275,0,5.55E-05,0.97343,0.026515,-1.2351,1.3058,1.996,0.1297,134.73204,6.233781552,0.7792905403,0.256519653,0,4,1075.5224,0.019635,593,1577.5568,0.044199,30.85104,2814.2781,0.172043,15.97305,1269.1341,0.037975,8.73924,2466.7923,0.1287,70.66961,1564.3991,0.044444,16.54607,508.1529,0.002567,10.68224,1107.4203,0.02623,31.10635,463.5882,0,4.16909,960,0.013245,6.05357,536.8372,0.012903,7.2238,0
38,58.82352941,7.6,3,1.58,135.8543417,5.602240896,0.145767,0.1002304147,0.03571428571,2.321428571,0.731042654,0.05078809107,0.01809690601,1.176298891,0.3601868068,0.135,0.02896138482,0.6707723036,0.0103195739,0.04317617866,0.291,0.021,0.671,0,0.007,0,0,0.038,2.44,14.208,10.48,0.565,0.435,0.6279717101,2.07197794,0.51799017,0.48200983,0.03977777778,0.503,-0.503,0.01,-0.01,0,3.34E-06,0.3042741583,3.322,0,0,0,0,0,2.91E-25,8.88E-06,0.99999,-6.7817,-5.1755,-1.8105,1.101,375.80846,92.82849729,1.441547836,-0.303653311,9,11,4230.7059,0.01683,25.87339,1019.1,0.01105,5.09962,1473.4286,0.007168,8.95168,1758.75,0.003452,5.22732,2076.8525,0.019305,27.86546,781.6111,0.002339,3.94184,1319.3913,0.007702,7.90354,960.6667,0,7.32981,206,0,3.32706,80,0,2.8701,270,0,3.54796,0
39,45.90818363,7.29,4.17,0,155.6886228,17.96407186,0.13197,0.3831967213,0.002049180328,3.350409836,1.545081967,0.2551159618,0.00136425648,2.230559345,0.514324693,0.662,0.08081244598,0.7065687122,0.0004321521175,0.1143730887,0.209,0.077,0.709,0,0.005,0,0,0.082,3.78,10.296,9.969,0.677,0.323,0.5959716858,1.247608515,1,0,0.1087777778,-0.107,0.107,0,0,0.131,0,0,0,0,0,0,0,0,0.39757,0.59416,0.0082664,-0.29216,0.65289,2.2173,0.1782,15.20516,75.12384996,0.5933377689,0.370597251,0,84,160,0,3.9836,0,0,0,0,0,0,949.96,0,7.70015,292.5,0,4.14145,327.1667,0,4.34258,424.5,0,5.67312,165,0,3.11663,0,0,0,140,0,3.29002,130,0,2.84099,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.116,0,0,0,0,0,0,0.3289476276,3.585,-0.354,0.354,-0.34,0.34,0,0,1,1,0,0,0,0.1443,10000,49.9849,-0.108605574,-0.017506499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5.479452055,4.09,0,0,15.52511416,0,0.152525,0.07954545455,0.01136363636,2.784090909,0.8703703704,0.04895104895,0.006993006993,1.713286713,0.3286713287,0,0.02034883721,0.7122093023,0.002906976744,0.02857142857,0.261,0,0.739,0,0,0,0,0,2.83,13.724,10.097,0.643,0.357,0.6539141362,1.339859843,0.86947524,0.13052476,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24464,0.65235,0.10301,0.034677,0.35244,1.1857,0.09073,4.80972,50.01179523,-0.1086055735,-0.017506499,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,11.76844784,7.2,4,0,46.75572519,5.089058524,0.03913,0.4195979899,0.002512562814,3.881909548,2.481707317,0.296625222,0.001776198934,2.744227353,0.7229129663,0.75,0.07825679475,0.7239925023,0.0004686035614,0.1080906149,0.183,0.035,0.728,0,0.045,0.01,0,0.079,4.46,11.779,11.618,0.239,0.761,0.5384288599,1.535828042,1,0,0.01433333333,0.231,-0.231,-0.13,0.13,0,0,0.2826366559,0,0.7665,-0.7665,0,0,0,8.06E-21,0.0019128,0.99809,-3.1233,-1.3215,0.044182,0.1443,2031.21473,86.34701581,-0.0081212592,-0.194824451,0,0,1503.0644,0.084151,348,2599.3165,0.138122,39.52025,1898.2378,0.059737,22.00589,622.2813,0.001151,8.72599,1218.461,0.019305,35.39882,760.6279,0.002339,6.35403,999.6706,0.006418,12.64852,1455.7099,0.029508,64.30135,322,0,2.17215,1576.6364,0.019868,6.84986,825,0,4.06206,0
43,72.20216606,6.87,3.81,1.58,140.7942238,16.84717208,0.056863,0.2340764331,0.04936305732,1.982484076,1.64010989,0.1480362538,0.03121852971,1.253776435,0.6012084592,0.793,0.07156767283,0.606134372,0.01509250243,0.1180722892,0.309,0,0.603,0,0.072,0,0,0.088,2.23,13.627,9.699,0.584,0.416,0.6103370985,1.755570226,0.92988697,0.07011303,0.09622222222,-0.06,0.06,-0.23,0.23,0.02,0,0,0,-0.393,0.393,-0.42,0.42,0,8.38E-13,0.0028123,0.99719,-0.38082,-0.45725,-1.8357,0.7258,255.99932,79.25218212,0.4372927171,-1.142616055,5,4,538.9,0,4.86575,479.7778,0,4.96762,836.4717,0,9.82496,180,0,2.24617,1439.25,0.001287,6.82459,568.25,0,4.77523,529.5,0,3.58453,1084.4444,0,5.22513,0,0,0,0,0,0,202,0,4.4895,0
44,30.58103976,6.15,3,0,54.28134557,6.116207951,0.098692,0.203271028,0.002336448598,1.83411215,1.350340136,0.1203319502,0.001383125864,1.085753804,0.5491009682,0.816,0.06671779141,0.601993865,0.0007668711656,0.1108280255,0.336,0.067,0.597,0,0,0,0,0.067,1.98,14.476,10.353,0.559,0.441,0.5185720165,1.357520159,0.35483022,0.64516978,0.1767777778,0.071,-0.071,-0.6,0.6,0,6.01E-07,0.3180052553,1.585,0.615,-0.615,0,0,0,0.0013126,0.66704,0.33164,0.86646,1.7112,0.68167,0.08792,17.88913,50.01179523,0.9204447645,-0.352812814,0,0,1168.6232,0.021038,235,1432.4468,0.022099,20.60698,1665.2539,0.064516,19.7714,1146.2143,0.009206,7.82437,1725.193,0.01287,32.39219,5547.0653,0.28538,52.8473,1022.5941,0.014121,14.43017,951.5156,0.013115,16.03159,380,0,3.41381,1136.5833,0.013245,4.37872,1102.8718,0.025806,6.68392,0
45,55.01618123,8.14,4.64,0,152.6429342,13.48435814,0.189736,0.2452290076,0.0009541984733,2.771946565,0.7125279642,0.1322696861,0.0005146680391,1.495110654,0.3278435409,0.114,0.05889092576,0.6656736939,0.000229147571,0.08846815835,0.24,0.033,0.666,0,0.026,0.033,0.002,0.061,3.17,12.232,10.856,0.621,0.379,0.6263267398,1.321638338,1,0,0.009444444444,0.653,-0.653,0,0,0,1.18E-05,0.321897346,4.087,-0.32,0.32,0,0,0,0.64639,0.34808,0.0055273,-0.81833,0.072249,2.2214,0.368,1098.54685,28.01368247,-0.1086055735,0.791561254,3,0,1552.9686,0.056101,56,1908.9706,0.055249,24.54332,1425,0.017921,11.39151,1116.8182,0.003452,8.02482,536.4,0,5.28381,3444.2632,0.076023,19.01606,2286.3333,0.052632,13.68381,1359.2381,0.009836,18.46089,0,0,0,0,0,0,1075.6667,0.006452,4.89233,0
46,40.51565378,7.73,4.46,1,97.60589319,10.12891344,0.060774,0.25,0.0231277533,2.417400881,1.653846154,0.1617961511,0.01496792587,1.564504633,0.5823235923,0.912,0.06591173055,0.637340302,0.006097560976,0.1034168565,0.264,0.024,0.637,0,0.042,0.024,0.003,0.075,2.78,13.957,11.085,0.428,0.572,0.6001630477,1.28300536,0.5285867,0.4714133,0,-0.018,0.018,-0.15,0.15,0.02,3.92E-07,0.3259431293,3.17,0.65,-0.65,-0.3945,0.3945,0,2.01E-15,0.34159,0.65841,-0.53079,0.032749,1.4237,0.1183,6300.10769,53.98089172,0.0681760817,-0.674477483,2,2,979.3695,0,251,1156.9286,0,18.75758,942.6078,0,9.05813,437,0,3.85617,688.5577,0,11.10316,513.625,0,5.04121,284.6,0,3.39043,845.08,0,8.60694,0,0,0,0,0,0,676.5,0,4.03367,0
47,16.59125189,4.17,0,0,27.14932127,1.508295626,0.019858,0.1231884058,0.007246376812,1.847826087,1.295454545,0.09289617486,0.005464480874,1.393442623,0.3114754098,0.428,0.04106280193,0.615942029,0.002415458937,0.06666666667,0.367,0.033,0.6,0,0,0,0,0.033,1.73,12.95,9.373,0.704,0.296,0.5979602124,0.9091227364,1,0,0.5168888889,-0.016,0.016,-0.17,0.17,0.081,0.0001796942786,0.3631283702,5.931,0,0,0,0,0,9.82E-12,0.011954,0.98805,-0.73948,-0.13775,-0.87714,0.1232,272.1353,56.92380278,-0.2023850245,-0.642666961,0,1,1129.6,0.001403,4.80917,0,0,0,1766.4615,0.007168,6.85704,1230.55,0.011507,8.09758,1198.375,0.002574,9.23292,599.4286,0.00117,5.18215,664.8333,0.001284,3.68889,1410.8333,0.003279,4.87483,0,0,0,152.5,0,3.11721,1726.7143,0.012903,10.69665,0
48,61.34969325,7.2,1,0,150.3067485,2.044989775,0.101549,0.04299363057,0.001592356688,2.460191083,1.653846154,0.02404274265,0.0008904719501,1.375779163,0.7275155833,0.961,0.01225045372,0.7009981851,0.0004537205082,0.01747572816,0.287,0.005,0.703,0,0.005,0,0,0.01,2.48,9.932,9.934,0.182,0.818,0.6115356972,1.195451474,1,0,0.09177777778,0.017,-0.017,0.07,-0.07,0,0,0,0,0,0,0,0,0,0.00095201,0.59723,0.40182,-1.2635,-0.97435,0.50441,0.2594,2006.35393,95.32908705,0.3401756614,-1.05648871,4,249,543,0,5.15178,0,0,0,172,0,2.8602,70,0,2.89814,0,0,0,410.36,0,6.08319,240.3704,0,5.13752,170,0,3.77191,526,0,3.89115,0,0,0,0,0,0,0
49,19.72386588,6.41,2.32,0,55.88428665,3.28731098,0.113666,0.1737804878,0.003048780488,2.820121951,4.488095238,0.1380145278,0.002421307506,2.239709443,0.9128329298,0.984,0.04272863568,0.6934032984,0.0007496251874,0.06162162162,0.246,0.041,0.697,0,0,0.016,0,0.041,3.07,15.514,10.571,0.704,0.296,0.6884210537,0.6614600162,0.19847426,0.80152574,0.1032222222,0,0,0.06,-0.06,0,0,0,0,0,0,0,0,0,9.09E-06,0.99686,0.003126,2.3925,1.6471,2.6067,0.1443,83.12271,74.18023119,-0.1086055735,0.132033354,0,0,639.2158,0.01122,33,1199.75,0.033149,29.63359,1752.4186,0.069295,27.53647,535.2167,0.005754,5.57008,1161.6154,0.014157,17.42539,4799.2264,0.271345,37.40513,541.1127,0.006418,6.60437,803.1017,0.013115,16.36335,677.8889,0.015385,5.00291,158.5,0,4.35703,1176.7105,0.03871,4.6586,0
50,26.89486553,6.44,2.81,0,70.90464548,5.704971475,0.087545,0.2150837989,0.002793296089,2.639664804,1.776595745,0.1699779249,0.002207505519,2.086092715,0.3686534216,0.773,0.05563583815,0.6828034682,0.0007225433526,0.08148148148,0.26,0.039,0.685,0,0.016,0,0,0.055,2.85,12.544,10.261,0.646,0.354,0.6461383399,1.124918736,1,0,0.1245555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026614,0.79431,0.20543,-0.22164,0.2557,1.1228,0.3096,87.57293,38.57631517,-0.0999589484,0.226919037,2,7,456.4286,0.001403,4.5397,203.5,0,3.31072,550.4583,0.001195,7.7227,613.9444,0.001151,4.8336,297.25,0,3.80964,2310.7652,0.046784,8.75823,1337.7813,0.007702,5.68934,439.4,0,3.66636,200,0,2.4772,110,0,3.38646,721,0,3.91386,0
51,42.19745223,10.71,5.81,2,443.2059448,14.86199575,1.357223,0.3504326329,0.02533992583,10.36773795,3.253775168,0.1416437672,0.01024231826,4.190607045,1.937796653,0.999,0.02590934016,0.7665417657,0.001873514897,0.03380029806,0.073,0.012,0.767,0.001,0.013,0.131,0.001,0.028,12.69,15.304,11.88,0.356,0.644,0.6898489862,1.12701252,0.17929636,0.82070364,0.3408333333,1.134,-1.134,-0.32,0.32,0.152,0.001588813326,0.3972834102,7.807,-0.412,0.412,0.611,-0.611,0,0.0059892,0.99401,9.45E-11,0.1542,3.2497,5.5653,0.1095,5901.30986,18.28261382,-0.3910422655,0.600203069,0,3,1298.8877,0.008415,395,1672.0899,0.016575,50.28697,1304.3215,0.037037,29.97965,987.0789,0,7.49668,1333.0819,0.036036,64.12923,200,0,3.34544,161.3333,0,3.4682,1348.5926,0.019672,48.31618,0,0,0,869.2128,0,16.88721,704.1818,0,7.6812,1
52,17.63224181,7.07,4.64,1.58,56.25524769,10.49538203,0.069161,0.5736607143,0.06919642857,3.158482143,2.47740113,0.3200498132,0.03860523039,1.762141968,1.092154421,0.817,0.1182152714,0.650873965,0.01425942962,0.1816254417,0.204,0.073,0.65,0,0.049,0.005,0.005,0.141,3.9,13.144,11.218,0.525,0.475,0.6305391894,0.8596376778,0.78453039,0.21546961,0.1395555556,-0.097,0.097,0.15,-0.15,0.202,5.55E-06,0.3405726172,3.585,-0.4625,0.4625,0,0,0,4.84E-07,0.99825,0.0017507,2.24,1.6896,2.7694,0.08943,149.26629,9.170794999,-0.1086055735,2.248541818,0,0,2867.86,0.044881,391,3968,0.01105,22.1993,1576.5882,0.009558,7.64653,581.5,0,4.03985,2797.6,0.002574,28.25878,3133.4242,0.039766,17.66165,778.5,0.001284,5.74434,2549.8571,0.013115,58.86968,0,0,0,2488.9737,0.07947,14.72452,1182.3667,0.032258,7.66644,0
53,8.547008547,4.17,1,0,76.92307692,8.547008547,0.133767,0.5625,0.02083333333,5.3125,1.75,0.2030075188,0.007518796992,1.917293233,1.105263158,0.989,0.08083832335,0.7634730539,0.002994011976,0.1058823529,0.091,0.045,0.818,0,0.045,0,0,0.091,10,13.781,7.87,0.59,0.41,0.6318417858,0.8949089688,0.95297628,0.04702372,0.4085555556,-0.058,0.058,-0.12,0.12,0,1.04E-05,0.3286757326,4.524,0,0,0,0,0,0.00030038,0.36504,0.63466,0.67991,0.4437,-0.16998,0.2224,5.66703,54.62962963,-1.247061021,-0.182892048,2,0,1532.2761,0.01683,532,2206.2857,0.049724,43.43941,1548.3657,0.032258,12.92205,340.9,0,4.56522,966.4623,0.003861,59.33012,818.1791,0.002339,15.09665,393,0,5.54549,1283.927,0.016393,43.15318,261,0,3.39511,1188.6216,0.033113,14.23716,612.4286,0,5.11846,0
54,12.53132832,6.41,2,0,71.01086048,3.341687552,0.189553,0.2640449438,0.005617977528,5.196629213,4.488095238,0.1787072243,0.003802281369,3.517110266,1.433460076,0.975,0.04072790295,0.801559792,0.0008665511265,0.05081081081,0.144,0.019,0.817,0,0.019,0,0,0.038,5.93,14.433,10.225,0.636,0.364,0.6205914265,1.235715544,0.38842676,0.61157324,0.05122222222,0.004,-0.004,0,0,0.01,0,0,0,0,0,0,0,0,8.33E-11,0.021786,0.97821,0.28331,-0.20523,-0.69614,0.1443,8698.88477,49.9849,-0.108605574,-0.017506499,0,0,2092.8354,0.026648,64.27961,4053.36,0.088398,25.82483,2663.2824,0.084827,13.72256,983.4151,0.012658,8.48572,2015.2222,0.037323,35.96082,1270.5275,0.02924,8.65839,1193.1496,0.030809,17.46153,1429.8511,0.022951,27.37475,599.1818,0.015385,3.88012,109,0,3.93791,657.1538,0.006452,3.77845,0
